#: table_doi: 10.17182/hepdata.56191.v1/t81
#: name: Table 81
#: description: Spin density matrix elements for diffractive electroproduction of RHO0 mesons as a function of  M(PI+PI-).

#: data_file: Table81.yaml
#: keyword reactions: E+ P --> E+ RHO0 DD | E- P --> E- RHO0 DD
#: keyword observables: RHO
#: keyword phrases: Exclusive | Electron production
#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: W [GeV],75.0 (35.0-180.0)
#: Q**2 [GeV^2],3.3
#: sqrts [GEV],300 + 320
'M(C=PI+PI-) [GEV]','RHO(JJ=5,MM=1-1)','stat +','stat -','sys +','sys -'
0.65,0.018,0.016,-0.016,0.004,-0.009
0.75,0.0,0.009,-0.009,0.002,-0.002
0.85,0.003,0.014,-0.014,0.003,-0.008
0.95,0.013,0.025,-0.025,0.011,-0.007
1.05,0.005,0.032,-0.032,0.01,-0.01

#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: W [GeV],75.0 (35.0-180.0)
#: Q**2 [GeV^2],3.3
#: sqrts [GEV],300 + 320
'M(C=PI+PI-) [GEV]',' RHO(JJ=6,MM=10)','stat +','stat -','sys +','sys -'
0.65,-0.129,0.01,-0.01,0.009,-0.012
0.75,-0.149,0.007,-0.007,0.005,-0.004
0.85,-0.155,0.01,-0.01,0.006,-0.007
0.95,-0.149,0.016,-0.016,0.013,-0.018
1.05,-0.163,0.021,-0.021,0.02,-0.015

#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: W [GeV],75.0 (35.0-180.0)
#: Q**2 [GeV^2],3.3
#: sqrts [GEV],300 + 320
'M(C=PI+PI-) [GEV]','  RHO(JJ=6,MM=1-1)','stat +','stat -','sys +','sys -'
0.65,-0.005,0.013,-0.013,0.002,-0.005
0.75,0.006,0.009,-0.009,0.002,-0.004
0.85,-0.009,0.013,-0.013,0.002,-0.004
0.95,0.005,0.02,-0.02,0.003,-0.005
1.05,0.002,0.031,-0.031,0.031,-0.007

