#: table_doi: 10.17182/hepdata.56191.v1/t56
#: name: Table 56
#: description: Spin density matrix elements for diffractive electroproduction of RHO0 mesons as a function of  W.

#: data_file: Table56.yaml
#: keyword reactions: E+ P --> E+ RHO0 DD | E- P --> E- RHO0 DD
#: keyword observables: RHO
#: keyword phrases: Exclusive | Electron production
#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: Q**2 [GeV^2],7.5
#: sqrts [GEV],300 + 320
'W [GEV]','RHO(JJ=5,MM=1-1)','stat +','stat -','sys +','sys -'
58.0,-0.082,0.118,-0.118,0.019,-0.011
76.0,-0.13,0.266,-0.266,0.02,-0.013
93.0,0.163,0.143,-0.143,0.023,-0.027
111.0,0.154,0.263,-0.263,0.032,-0.012

#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: Q**2 [GeV^2],7.5
#: sqrts [GEV],300 + 320
'W [GEV]',' RHO(JJ=6,MM=10)','stat +','stat -','sys +','sys -'
58.0,0.154,0.263,-0.263,0.032,-0.012
76.0,-0.071,0.08,-0.08,0.021,-0.014
93.0,0.12,0.291,-0.291,0.081,-0.036
111.0,-0.032,0.033,-0.033,0.028,-0.026

#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: Q**2 [GeV^2],7.5
#: sqrts [GEV],300 + 320
'W [GEV]','  RHO(JJ=6,MM=1-1)','stat +','stat -','sys +','sys -'
58.0,-0.032,0.033,-0.033,0.028,-0.026
76.0,-0.474,0.458,-0.458,0.3,-0.051
93.0,-0.055,0.101,-0.101,0.031,-0.009
111.0,-0.054,0.076,-0.076,0.012,-0.013

