#: table_doi: 10.17182/hepdata.56191.v1/t61
#: name: Table 61
#: description: Spin density matrix elements for diffractive electroproduction of RHO0 mesons as a function of  W.

#: data_file: Table61.yaml
#: keyword reactions: E+ P --> E+ RHO0 DD | E- P --> E- RHO0 DD
#: keyword observables: RHO
#: keyword phrases: Exclusive | Electron production
#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: Q**2 [GeV^2],22.5
#: sqrts [GEV],300 + 320
'W [GEV]','RHO(JJ=5,MM=1-1)','stat +','stat -','sys +','sys -'
72.0,-0.071,0.08,-0.08,0.021,-0.014
97.0,0.12,0.291,-0.291,0.081,-0.036
122.0,-0.032,0.033,-0.033,0.028,-0.026
147.0,-0.474,0.458,-0.458,0.3,-0.051

#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: Q**2 [GeV^2],22.5
#: sqrts [GEV],300 + 320
'W [GEV]',' RHO(JJ=6,MM=10)','stat +','stat -','sys +','sys -'
72.0,-0.474,0.458,-0.458,0.3,-0.051
97.0,-0.055,0.101,-0.101,0.031,-0.009
122.0,-0.054,0.076,-0.076,0.012,-0.013
147.0,0.001,0.028,-0.028,0.014,-0.021

#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: Q**2 [GeV^2],22.5
#: sqrts [GEV],300 + 320
'W [GEV]','  RHO(JJ=6,MM=1-1)','stat +','stat -','sys +','sys -'
72.0,0.001,0.028,-0.028,0.014,-0.021
97.0,-0.045,0.055,-0.055,0.012,-0.035
122.0,0.009,0.074,-0.074,0.011,-0.012
147.0,-0.047,0.206,-0.206,0.01,-0.014

