#: table_doi: 10.17182/hepdata.56191.v1/t88
#: name: Table 88
#: description: Q**2 dependence of the matrix element combination RHO(JJ=1,MM=00) + 2*RHO(JJ=1,MM=11).

#: data_file: Table88.yaml
#: keyword reactions: E+ P --> E+ RHO0 DD | E- P --> E- RHO0 DD
#: keyword observables: RHO
#: keyword phrases: Exclusive | Electron production
#: M(P=5) [GEV],<5
#: RE,E+- P --> E+- RHO0 DD
#: W [GeV],75.0 (35.0-180.0)
#: sqrts [GEV],300 + 320
'Q**2 [GEV**2]','RHO(JJ=1,MM=00)+2*RHO(JJ=1,MM=11)','stat +','stat -','sys +','sys -'
2.9,-0.041,0.034,-0.034,0.029,-0.034
4.1,-0.036,0.041,-0.041,0.023,-0.025
6.6,-0.078,0.032,-0.032,0.023,-0.014
11.9,-0.093,0.045,-0.045,0.024,-0.018
18.5,-0.01,0.059,-0.059,0.034,-0.034
31.3,0.123,0.059,-0.059,0.03,-0.032

