#: table_doi: 10.17182/hepdata.56191.v1/t55
#: name: Table 55
#: description: Spin density matrix elements for diffractive electroproduction of RHO0 mesons as a function of  W.

#: data_file: Table55.yaml
#: keyword reactions: E+ P --> E+ RHO0 DD | E- P --> E- RHO0 DD
#: keyword observables: RHO
#: keyword phrases: Exclusive | Electron production
#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: Q**2 [GeV^2],7.5
#: sqrts [GEV],300 + 320
'W [GEV]','RHO(JJ=5,MM=00)','stat +','stat -','sys +','sys -'
58.0,-0.015,0.018,-0.018,0.004,-0.005
76.0,0.021,0.027,-0.027,0.02,-0.017
93.0,-0.003,0.029,-0.029,0.002,-0.024
111.0,0.029,0.03,-0.03,0.006,-0.02

#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: Q**2 [GeV^2],7.5
#: sqrts [GEV],300 + 320
'W [GEV]',' RHO(JJ=5,MM=11)','stat +','stat -','sys +','sys -'
58.0,0.029,0.03,-0.03,0.006,-0.02
76.0,0.037,0.033,-0.033,0.006,-0.012
93.0,-0.015,0.1,-0.1,0.018,-0.064
111.0,0.134,0.147,-0.147,0.022,-0.03

#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: Q**2 [GeV^2],7.5
#: sqrts [GEV],300 + 320
'W [GEV]','  RE(RHO(JJ=5,MM=10))','stat +','stat -','sys +','sys -'
58.0,0.134,0.147,-0.147,0.022,-0.03
76.0,0.025,0.041,-0.041,0.035,-0.018
93.0,0.018,0.04,-0.04,0.077,-0.012
111.0,-0.082,0.118,-0.118,0.019,-0.011

