#: table_doi: 10.17182/hepdata.56191.v1/t39
#: name: Table 39
#: description: Spin density matrix elements for diffractive electroproduction of RHO0 mesons as a function of  Q**2.

#: data_file: Table39.yaml
#: keyword reactions: E+ P --> E+ RHO0 DD | E- P --> E- RHO0 DD
#: keyword observables: RHO
#: keyword phrases: Exclusive | Electron production
#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: W [GeV],75.0 (35.0-180.0)
#: sqrts [GEV],300 + 320
'Q**2 [GEV**2]','RHO(JJ=1,MM=1-1)','stat +','stat -','sys +','sys -'
3.1,0.157,0.015,-0.015,0.008,-0.008
4.8,0.088,0.018,-0.018,0.005,-0.008
7.5,0.117,0.014,-0.014,0.006,-0.007
12.2,0.068,0.017,-0.017,0.006,-0.006
23.1,-0.019,0.021,-0.021,0.008,-0.009

#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: W [GeV],75.0 (35.0-180.0)
#: sqrts [GEV],300 + 320
'Q**2 [GEV**2]',' RHO(JJ=2,MM=10)','stat +','stat -','sys +','sys -'
3.1,0.031,0.013,-0.013,0.011,-0.016
4.8,0.033,0.016,-0.016,0.01,-0.009
7.5,-0.04,0.014,-0.014,0.012,-0.011
12.2,-0.024,0.016,-0.016,0.007,-0.008
23.1,-0.012,0.02,-0.02,0.012,-0.009

#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: W [GeV],75.0 (35.0-180.0)
#: sqrts [GEV],300 + 320
'Q**2 [GEV**2]','  IM(RHO(JJ=2,MM=1-1))','stat +','stat -','sys +','sys -'
3.1,-0.176,0.015,-0.015,0.01,-0.006
4.8,-0.133,0.018,-0.018,0.005,-0.007
7.5,-0.083,0.014,-0.014,0.003,-0.004
12.2,-0.045,0.016,-0.016,0.003,-0.005
23.1,-0.041,0.02,-0.02,0.009,-0.006

