#: table_doi: 10.17182/hepdata.56191.v1/t37
#: name: Table 37
#: description: Spin density matrix elements for diffractive electroproduction of RHO0 mesons as a function of  Q**2.

#: data_file: Table37.yaml
#: keyword reactions: E+ P --> E+ RHO0 DD | E- P --> E- RHO0 DD
#: keyword observables: RHO
#: keyword phrases: Exclusive | Electron production
#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: W [GeV],75.0 (35.0-180.0)
#: sqrts [GEV],300 + 320
'Q**2 [GEV**2]','RHO(JJ=04,MM=00)','stat +','stat -','sys +','sys -'
3.1,0.597,0.013,-0.013,0.014,-0.034
4.8,0.68,0.017,-0.017,0.017,-0.028
7.5,0.789,0.013,-0.013,0.018,-0.029
12.2,0.793,0.016,-0.016,0.018,-0.023
23.1,0.877,0.019,-0.019,0.019,-0.02

#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: W [GeV],75.0 (35.0-180.0)
#: sqrts [GEV],300 + 320
'Q**2 [GEV**2]',' RE(RHO(JJ=04,MM=10))','stat +','stat -','sys +','sys -'
3.1,0.049,0.009,-0.009,0.01,-0.01
4.8,0.019,0.012,-0.012,0.012,-0.013
7.5,0.034,0.01,-0.01,0.011,-0.01
12.2,-0.011,0.012,-0.012,0.009,-0.009
23.1,0.046,0.014,-0.014,0.008,-0.009

#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: W [GeV],75.0 (35.0-180.0)
#: sqrts [GEV],300 + 320
'Q**2 [GEV**2]','  RHO(JJ=04,MM=1-1)','stat +','stat -','sys +','sys -'
3.1,0.0,0.011,-0.011,0.004,-0.004
4.8,0.011,0.013,-0.013,0.002,-0.003
7.5,-0.003,0.01,-0.01,0.002,-0.002
12.2,-0.031,0.013,-0.013,0.003,-0.004
23.1,0.012,0.014,-0.014,0.002,-0.004

