#: table_doi: 10.17182/hepdata.56191.v1/t86
#: name: Table 86
#: description: Spin density matrix elements for diffractive electroproduction of RHO0 mesons as a function of  M(PI+PI-).

#: data_file: Table86.yaml
#: keyword reactions: E+ P --> E+ RHO0 DD | E- P --> E- RHO0 DD
#: keyword observables: RHO
#: keyword phrases: Exclusive | Electron production
#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: W [GeV],75.0 (35.0-180.0)
#: Q**2 [GeV^2],8.6
#: sqrts [GEV],300 + 320
'M(C=PI+PI-) [GEV]','RHO(JJ=5,MM=1-1)','stat +','stat -','sys +','sys -'
0.65,0.005,0.011,-0.011,0.005,-0.005
0.75,-0.017,0.007,-0.007,0.003,-0.003
0.85,-0.001,0.009,-0.009,0.003,-0.003
0.95,0.007,0.018,-0.018,0.01,-0.007
1.05,-0.068,0.023,-0.023,0.013,-0.015

#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: W [GeV],75.0 (35.0-180.0)
#: Q**2 [GeV^2],8.6
#: sqrts [GEV],300 + 320
'M(C=PI+PI-) [GEV]',' RHO(JJ=6,MM=10)','stat +','stat -','sys +','sys -'
0.65,-0.115,0.008,-0.008,0.009,-0.01
0.75,-0.133,0.006,-0.006,0.004,-0.004
0.85,-0.147,0.008,-0.008,0.008,-0.007
0.95,-0.124,0.011,-0.011,0.01,-0.012
1.05,-0.107,0.014,-0.014,0.009,-0.01

#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: W [GeV],75.0 (35.0-180.0)
#: Q**2 [GeV^2],8.6
#: sqrts [GEV],300 + 320
'M(C=PI+PI-) [GEV]','  RHO(JJ=6,MM=1-1)','stat +','stat -','sys +','sys -'
0.65,0.013,0.009,-0.009,0.003,-0.003
0.75,-0.016,0.006,-0.006,0.002,-0.001
0.85,-0.023,0.008,-0.008,0.002,-0.004
0.95,0.014,0.013,-0.013,0.005,-0.01
1.05,0.012,0.02,-0.02,0.019,-0.009

