#: table_doi: 10.17182/hepdata.56191.v1/t77
#: name: Table 77
#: description: Spin density matrix elements for diffractive electroproduction of RHO0 mesons as a function of  M(PI+PI-).

#: data_file: Table77.yaml
#: keyword reactions: E+ P --> E+ RHO0 DD | E- P --> E- RHO0 DD
#: keyword observables: RHO
#: keyword phrases: Exclusive | Electron production
#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: W [GeV],75.0 (35.0-180.0)
#: Q**2 [GeV^2],3.3
#: sqrts [GEV],300 + 320
'M(C=PI+PI-) [GEV]','RHO(JJ=04,MM=00)','stat +','stat -','sys +','sys -'
0.65,0.677,0.021,-0.021,0.029,-0.037
0.75,0.635,0.017,-0.017,0.012,-0.021
0.85,0.559,0.023,-0.023,0.013,-0.046
0.95,0.456,0.037,-0.037,0.024,-0.012
1.05,0.458,0.055,-0.055,0.027,-0.051

#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: W [GeV],75.0 (35.0-180.0)
#: Q**2 [GeV^2],3.3
#: sqrts [GEV],300 + 320
'M(C=PI+PI-) [GEV]',' RE(RHO(JJ=04,MM=10))','stat +','stat -','sys +','sys -'
0.65,0.067,0.016,-0.016,0.013,-0.012
0.75,0.028,0.012,-0.012,0.011,-0.013
0.85,0.033,0.016,-0.016,0.011,-0.012
0.95,0.046,0.023,-0.023,0.013,-0.01
1.05,0.027,0.034,-0.034,0.014,-0.016

#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: W [GeV],75.0 (35.0-180.0)
#: Q**2 [GeV^2],3.3
#: sqrts [GEV],300 + 320
'M(C=PI+PI-) [GEV]','  RHO(JJ=04,MM=1-1)','stat +','stat -','sys +','sys -'
0.65,-0.002,0.019,-0.019,0.009,-0.003
0.75,0.002,0.013,-0.013,0.002,-0.002
0.85,-0.016,0.019,-0.019,0.005,-0.007
0.95,0.038,0.032,-0.032,0.008,-0.01
1.05,0.003,0.042,-0.042,0.014,-0.014

