#: table_doi: 10.17182/hepdata.56191.v1/t41
#: name: Table 41
#: description: Spin density matrix elements for diffractive electroproduction of RHO0 mesons as a function of  Q**2.

#: data_file: Table41.yaml
#: keyword reactions: E+ P --> E+ RHO0 DD | E- P --> E- RHO0 DD
#: keyword observables: RHO
#: keyword phrases: Exclusive | Electron production
#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: W [GeV],75.0 (35.0-180.0)
#: sqrts [GEV],300 + 320
'Q**2 [GEV**2]','RHO(JJ=5,MM=1-1)','stat +','stat -','sys +','sys -'
3.1,0.001,0.008,-0.008,0.002,-0.002
4.8,0.017,0.01,-0.01,0.002,-0.004
7.5,-0.009,0.007,-0.007,0.003,-0.003
12.2,-0.006,0.009,-0.009,0.003,-0.005
23.1,-0.003,0.01,-0.01,0.007,-0.004

#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: W [GeV],75.0 (35.0-180.0)
#: sqrts [GEV],300 + 320
'Q**2 [GEV**2]',' RHO(JJ=6,MM=10)','stat +','stat -','sys +','sys -'
3.1,-0.156,0.006,-0.006,0.006,-0.005
4.8,-0.141,0.007,-0.007,0.005,-0.004
7.5,-0.134,0.007,-0.007,0.006,-0.005
12.2,-0.117,0.008,-0.008,0.004,-0.004
23.1,-0.095,0.01,-0.01,0.003,-0.003

#: M(P=5) [GEV],< 5
#: RE,E+- P --> E+- RHO0 DD
#: W [GeV],75.0 (35.0-180.0)
#: sqrts [GEV],300 + 320
'Q**2 [GEV**2]','  RHO(JJ=6,MM=1-1)','stat +','stat -','sys +','sys -'
3.1,-0.003,0.007,-0.007,0.001,-0.003
4.8,0.003,0.009,-0.009,0.004,-0.002
7.5,-0.011,0.007,-0.007,0.003,-0.002
12.2,-0.035,0.008,-0.008,0.004,-0.004
23.1,0.022,0.01,-0.01,0.002,-0.011

