#: table_doi: 10.17182/hepdata.56191.v1/t29
#: name: Table 29
#: description: W dependence of the GAMMA* P cross section for dissociative RHO0  production in four ABS(T) bins at Q**2 There is an additional normalization uncertainty of 4 PCT.

#: data_file: Table29.yaml
#: keyword reactions: GAMMA* P --> RHO0 DD
#: keyword observables: SIG
#: keyword phrases: Exclusive | Integrated Cross Section | Cross Section | Photoproduction
#: RE,GAMMA* P --> RHO0 DD
#: ABS(T) [GeV^2],0.08
#: Q**2 [GeV^2],3.3
#: sqrts [GEV],300 + 320
'W [GEV]','SIG [NB]','stat +','stat -','sys +','sys -'
45.0,1451.0,51.0,-51.0,124.0,-56.0
65.0,1677.0,66.0,-66.0,123.0,-75.0
87.0,2030.0,82.0,-82.0,173.0,-102.0

#: RE,GAMMA* P --> RHO0 DD
#: ABS(T) [GeV^2],0.32
#: Q**2 [GeV^2],3.3
#: sqrts [GEV],300 + 320
'W [GEV]','SIG [NB]','stat +','stat -','sys +','sys -'
45.0,393.0,24.0,-24.0,45.0,-29.0
65.0,433.0,30.0,-30.0,48.0,-37.0
87.0,453.0,33.0,-33.0,55.0,-44.0

#: RE,GAMMA* P --> RHO0 DD
#: ABS(T) [GeV^2],0.69
#: Q**2 [GeV^2],3.3
#: sqrts [GEV],300 + 320
'W [GEV]','SIG [NB]','stat +','stat -','sys +','sys -'
45.0,95.1,9.4,-9.4,16.1,-13.5
65.0,110.0,13.0,-13.0,20.0,-17.0
87.0,124.0,19.0,-19.0,22.0,-17.0

#: RE,GAMMA* P --> RHO0 DD
#: ABS(T) [GeV^2],1.47
#: Q**2 [GeV^2],3.3
#: sqrts [GEV],300 + 320
'W [GEV]','SIG [NB]','stat +','stat -','sys +','sys -'
45.0,14.5,2.5,-2.5,3.2,-2.7
65.0,9.0,1.8,-1.8,2.7,-2.4
87.0,8.3,2.1,-2.1,2.3,-2.2

